Year,Mileage_Km,Engine_CC,Power_BHP,Previous_Owners,Accidents_Reported,Service_Score,Condition_Encoded,Transmission_Encoded,Brand_Hyundai,Brand_Kia,Brand_Mahindra,Brand_Maruti,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,City_Bengaluru,City_Chandigarh,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Lucknow,City_Mumbai,City_Pune,Seller_Type_Dealer,Seller_Type_Individual,Resale_Price_Lakh
-0.4863912137411916,-0.22590417491608464,-0.3228253263324631,0.30314361078870594,-0.7343793195893167,-0.4426341938318415,-0.4541049754055279,4,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4.26
0.7254448029765217,0.08929592748173976,-0.6569085616897256,-0.32892148209299743,-0.7343793195893167,1.477948070930047,-0.6146724805212946,3,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,5.3
-1.3952682262794767,1.1155472201730963,-0.12014816354905716,0.4189179099799086,-0.7343793195893167,-0.4426341938318415,-0.5343887279634113,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1.23
1.02840380715595,-0.1951019414918755,0.4812016600940153,0.4126598397533574,0.43332941218003157,-0.4426341938318415,0.18816504505753917,3,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,7.09
-1.0923092221000483,0.7064992120855486,0.7885582366226969,-0.4353086759443733,0.43332941218003157,-0.4426341938318415,0.10788129249965579,4,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2.69
1.3313628113353784,-0.5793386092615741,-0.17582870277526758,-1.2019222786969332,0.43332941218003157,-0.4426341938318415,1.5529888385415567,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.71
0.7254448029765217,0.12289579495089999,-1.434208889287623,-1.8871809685043242,-0.7343793195893167,-0.4426341938318415,0.5093000552890727,4,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,5.02
0.7254448029765217,-0.2506024795149459,0.6437888346345497,-0.7920186788578093,-0.7343793195893167,-0.4426341938318415,-0.8555237381949448,5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,6.0
0.4224857987970934,-0.7529897325567715,0.12261898747722025,-0.22879235846817267,-0.7343793195893167,-0.4426341938318415,0.7501513129627229,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,5.27
0.7254448029765217,-1.2875073887209143,-1.498798314790027,-0.770115433064879,0.43332941218003157,3.3985303356919356,1.39242133342579,4,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,5.77
0.4224857987970934,-0.849607013361699,0.74178658367268,0.38449852373387544,-0.7343793195893167,-0.4426341938318415,0.42901630273118935,4,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6.56
1.6343218155148067,2.8843831363893973,2.7796943193519814,-2.0373746539415603,0.43332941218003157,3.3985303356919356,1.39242133342579,5,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,15.0
1.6343218155148067,-1.4171028405405683,0.4411116718511438,0.4126598397533574,-0.7343793195893167,-0.4426341938318415,0.42901630273118935,5,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,9.83
-1.698227230458905,0.7345320703945535,-0.8640401676112283,-1.1362125413181425,1.60103814394938,-0.4426341938318415,-1.0160912433107117,4,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1.2
1.02840380715595,-1.3825704283897577,1.0847787053061362,0.8194344044792058,-0.7343793195893167,-0.4426341938318415,-0.5343887279634113,5,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,8.84
0.11952679461766508,-0.8565304511497093,-0.09119428315142775,0.48775668247197485,2.7687468757187284,-0.4426341938318415,-1.738645016331662,3,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4.44
0.4224857987970934,-1.3314782834072165,-0.05555873804665308,0.40953080464008096,1.60103814394938,-0.4426341938318415,-0.9358074907528282,5,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,7.39
1.3313628113353784,-1.6440220464088247,0.8954648719370208,0.21240159250370882,1.60103814394938,-0.4426341938318415,0.26844879761542256,3,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,7.97
-0.4863912137411916,0.4805690687584366,0.04689345412957408,0.8757570365181688,-0.7343793195893167,1.477948070930047,-1.6583612637737786,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1.72
0.11952679461766508,-0.8765942912700657,0.7863310150536484,1.99595160707089,-0.7343793195893167,-0.4426341938318415,-0.9358074907528282,5,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,5.84
-1.0923092221000483,0.8115376539550763,-0.3673697577134314,-0.09737288371059125,-0.7343793195893167,1.477948070930047,-1.1766587484264783,3,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,1.2
-0.7893502179206199,0.25119133600219307,-0.36291531457533455,-0.12866323484334882,-0.7343793195893167,-0.4426341938318415,1.1515700757521399,4,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,4.35
1.02840380715595,-1.122786087225763,0.38320391105588497,-0.669986309440055,1.60103814394938,-0.4426341938318415,0.027597539941772414,3,0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,6.85
-0.18343220956176326,0.5504816609524672,-1.5522516324471891,-0.5573410453621271,0.43332941218003157,-0.4426341938318415,0.18816504505753917,4,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2.65
-1.698227230458905,1.01573668030676,0.4945649895083058,0.4783695771321481,-0.7343793195893167,-0.4426341938318415,-0.4541049754055279,3,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1.2
1.3313628113353784,-1.447029047142621,-1.632431608932932,-0.059824462351282526,-0.7343793195893167,-0.4426341938318415,-0.2935374702897611,2,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,8.89
1.3313628113353784,-0.8760291126751261,-0.8105868499540663,-1.305180437435033,1.60103814394938,1.477948070930047,-1.5780775112158953,4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,7.43
-0.18343220956176326,0.20185124466396448,-0.884085161732664,-1.6337291243289875,0.43332941218003157,-0.4426341938318415,0.42901630273118935,3,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2.62
1.3313628113353784,-1.224320421806665,1.2985919759347841,0.3500791374878423,0.43332941218003157,-0.4426341938318415,0.10788129249965579,5,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,8.81
-0.18343220956176326,0.5676913491683786,-0.5054574949944333,-2.218858690511554,0.43332941218003157,-0.4426341938318415,-1.1766587484264783,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.42
0.4224857987970934,-0.7440599107567255,0.0223940168700415,-0.4791151675302332,-0.7343793195893167,-0.4426341938318415,-1.738645016331662,3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,4.93
-0.7893502179206199,1.2342629840401629,1.303046419072881,-0.7294379765922941,-0.7343793195893167,-0.4426341938318415,-1.2569425009843618,3,1,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,2.17
-1.0923092221000483,1.0322681542087437,1.024643722941829,-0.7356960468188457,0.43332941218003157,-0.4426341938318415,-0.6949562330791781,4,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.34
1.6343218155148067,-1.1248772480270395,0.8709654346774882,0.8006601937995506,2.7687468757187284,-0.4426341938318415,-1.0963749958685949,3,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,8.55
0.4224857987970934,-0.5873641453097167,-1.632431608932932,-0.7075347307993638,0.43332941218003157,-0.4426341938318415,-1.2569425009843618,4,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,3.87
-1.0923092221000483,1.123516238361745,-0.6368635675682898,2.265048626812605,-0.7343793195893167,-0.4426341938318415,0.10788129249965579,3,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2.77
-1.698227230458905,2.2107785603768333,-0.3272797694705599,-0.5698571858152303,0.43332941218003157,-0.4426341938318415,1.39242133342579,2,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.2
-0.4863912137411916,0.8218239043829774,0.6994693738607601,0.2906274703356027,-0.7343793195893167,-0.4426341938318415,0.34873255017330596,3,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,2.96
-1.698227230458905,1.4127181253923469,0.22729840122249584,0.7193052808543811,-0.7343793195893167,-0.4426341938318415,-1.0963749958685949,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.2
0.7254448029765217,-1.1154952833510419,-0.48095805773490063,0.42517598020645975,2.7687468757187284,3.3985303356919356,-1.738645016331662,4,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,5.7
1.6343218155148067,-1.7609857566315783,-1.632431608932932,-0.5323087644559216,1.60103814394938,-0.4426341938318415,0.5895838078469561,4,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.72
1.6343218155148067,-1.3475576144332486,0.7974671228988904,-0.06608253257783368,-0.7343793195893167,-0.4426341938318415,1.3121375808679065,4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,9.06
-0.4863912137411916,0.042244809453016646,0.3965672404701755,1.3325961630564291,-0.7343793195893167,1.477948070930047,0.26844879761542256,5,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,5.34
-0.18343220956176326,-1.0421633606576264,0.6994693738607601,-0.635566923194021,-0.7343793195893167,-0.4426341938318415,0.7501513129627229,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4.6
-1.698227230458905,1.2065974918178686,-0.766042418573098,-0.40401832481161576,1.60103814394938,-0.4426341938318415,-1.2569425009843618,3,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1.2
0.11952679461766508,-1.090090505508506,-1.300575595144718,-0.41966350037799455,-0.7343793195893167,-0.4426341938318415,0.5093000552890727,3,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,4.28
-1.3952682262794767,1.9671865859578581,-1.0355362284279563,-0.7325670117055697,1.60103814394938,-0.4426341938318415,-0.21325371773187773,5,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2.22
-0.4863912137411916,1.1195034703376736,-1.1290795343279898,-0.4478248163974756,0.43332941218003157,-0.4426341938318415,1.6332725910994401,2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2.66
1.3313628113353784,-1.336536631831926,1.3253186347633652,0.606660016776454,-0.7343793195893167,-0.4426341938318415,0.10788129249965579,4,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,10.11
0.4224857987970934,0.29931629336130144,0.9110554229203597,-0.03166314633180054,-0.7343793195893167,-0.4426341938318415,0.10788129249965579,4,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5.93
-0.4863912137411916,0.013448960040843158,-0.178055924344316,1.3232090577166025,-0.7343793195893167,1.477948070930047,-0.5343887279634113,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2.96
-0.4863912137411916,0.07773802521522459,1.1649586817918791,-0.38837314924523697,0.43332941218003157,-0.4426341938318415,-1.738645016331662,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,3.03
-0.7893502179206199,-0.2523827920890057,-0.5010030518563364,0.5847567709835241,0.43332941218003157,-0.4426341938318415,-1.0963749958685949,3,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1.92
1.3313628113353784,-0.34332002801479006,1.2718653171062033,1.5328544103060777,0.43332941218003157,-0.4426341938318415,-0.4541049754055279,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,7.44
-0.4863912137411916,-0.06847367729565433,1.0268709445108775,0.9602409845766148,0.43332941218003157,1.477948070930047,-0.21325371773187773,4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3.46
-1.0923092221000483,0.7301236773540245,-1.3317566971113959,-0.2788569202805855,1.60103814394938,-0.4426341938318415,1.7135563436573236,3,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,1.87
1.3313628113353784,-0.7703407154214177,0.6927877091536149,0.024659485707163434,-0.7343793195893167,-0.4426341938318415,-1.5780775112158953,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,7.95
0.11952679461766508,-0.13844278734917892,0.30079671300109356,0.7130472106278298,-0.7343793195893167,-0.4426341938318415,-1.497793758658012,4,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,3.24
